puuid,summonerId,summonerName,riotIdGameName,riotIdTagline
FCQNTj4wKOJrTvVFmLP2L7e-VDEoapWE-V92zQd_0zoHgu2h5R5yQTvKAaVxTs3cWOy5h0TvUBfWUg,Y2mGt84WyXjBhCkyKC4z0gWDqkJdZXLdO_F5OpIRj_EbSA,Nissin1,Nissin,UFU
G-MtkT4KB8DnzxkZkedHiNeh8-eE7fQdYnRXaOOkH_Q1J_In0h37KjxwxCqSKs-8snJrCrW9w0w2MQ,hhl0sYZqBGXUgYlT2lGKqTAOUY3TDACbpATTmhEkEDmb2GY,RAINSZ1K4,rainsz1k4,1222
K-mjfTm-gWkZgTr86Ib5Kg4ne2cmNbHC5H2hAXPCPtH2z_dsTyGCNtINzcJpfWib1qPC78yIqj8jRA,sZ3_L9Oism_AXNGobnGMZFMxhccTmvZEWsc7xDr4Jbp-7Mk,Seekér,seeker,9803
tSyJ2FamCRIxg_phC32GXMxTeRP4XvDUKnKrhzXmP8fuLBtFI-Fck7HdqZF6c1lVd5q2G8TexJnuvw,XKKYLbyCZNr2KKkWFOdz9-nGC6bHuX01As8nfxy_vdMNeg,devils,DEATH,099
2_uW64UyzBo5fZpGbcH74PJE5LwNxi2TQxJ_0sn-2OZsJM97zg_Nu-X5bytJdcbWM133roNlgCz9wA,fcW-rFk5LU2YYPPYi0eRbaumz6HdrcyiWUz6vf5w-xufEwI,TTheuzinRJ ,TTheuzinRJ,RIO
ZLsPMqohKXBJq53HyuJnGUrnfJOp19vC8wBJNAzMpeGSUrajKZu359jz_HOpR1D-JZTN6eSwymwHPw,ft59lPufA6OafrHgi0jBl_Pr_BD8rs05Lf-odQ2aFlqExnjgOTbLlw82og,Pizzarya,Pizzarya,BR1
Gm897vnlx0Vm0fXUWcVNwsw0swH7M29oumuRE8-rdPM5ckHyRldsmcR3VW0oPIUcGpXTTbaRiSgmkw,_JkDnL96Gvmlbwq0aSYvo2eSOAUOH-KB7fzzPTGflzZjL1c,Cerveja é ruim,Cerveja é ruim,BR1
v6hMIAGqR1Kj0IkgdTzBaUtqmKm2mR_32xE3wBI5wp3OxGT5U11ZYo1XORi6J4QTU601rVAFyMFkCA,1LOyPFTZ5h0G31_6FviehjoRRJWcQLQ1qDqSIGj7j3auHw,nisy,nisy,uwu
l4XrWeW8b2n3Bu91KQRVDtNguMYUC67sCgJaRJnfyrJ6BDNKdTZg2YgHQ7pMpwgt8EULYUdTrDOD7Q,-BxjluORRnt4z0U3ap7Gzif9tlHw2bNBf7OZ5hLZHmM7Awg,venisus,vini apeludo,lindo
2WUkseyrd9nR2H8W_V7ip_h8oLoYBX3gIonA-a179Q_vq8-2wJXS8heNCZ_1ZbsSoUs2zutEIL7fXg,sMu8H-hRm5DOvQ9W2j6XpBAy6ZmGz4-46eoDwBhhy95Rvg,The Cheater,The Cheater,BR1
WQxYUdNsYtFLY-g2sE2wgDkyXv7hzD-slcy521cLj92NqqT8-hkFtzBQk0AYmnSpnWFrxaf7r-WTsg,ypt03mNGGZO9-eUKXOcqg38g8B1t7zITRgCVFiQVL9R3KA,ZlLEAN,ZlLEAN,BR1
1l1_dvmuOsZQ1v0PDWexA8JT5Kzu8nl6n35CC9y8Tt0NcQ4ul3ZbTG50ajqbh2RfDc-PuEbQgzTP4w,nd422LBIYmQwAVL07XmBpYrGK7gC4ghWSdZ7O0ZpJV54qQ5DmU0ZY5fJ2A,TTV LukeMafra7,TTV LukeMafra7,BR1
x5B9ebjIlh67U5QCax68wqZNoa7n72a2yigZtzmqHjy09kEilOmWxlGYzKzVMUPbzKMUTG_VERNd4Q,fZUUkrdOgVeZOggl8UX-G2Kr2kR5-0Tx9g7Veu0E9rQ59A,Nevard,Nevard,BR1
mNAfu_f2lXaBIIPjGed-YlfFdzYbQiJXFmEM672XG68DwnI7H9qcSZp5P_V3XdsUyKZCUbhRgquJpw,b_CMSfrdr7MqsJ9mnbq6Ymf5XzAvNBTwa4Irj1g6lov-12DBBZy3PGkBPA,not Tiscky,Tiscky티스키,BRKR
mbg1xt8fFwd53nkotV5psRKVPwPSzhy_QV6B8GgetVJV4hXjvLjQh1amUYP_pZXENjfl9fNTpDFLpw,k48JBGGIJ85IEokQvY_m6Gs9wVYydr14tv-QNQUJA4HZu3Q,Kaitor is back ,Katarina,vitu
0guwUU2GMTMednG2O90QVxCGGqn_WEUdVogezPvd1zzpG3fGf8F_aQI_XjJG31Fzo2Eb1vxOXYCeEQ,hUsB8EEsoKeiiZgdFAqAPEuZGqhUGUnM_kjx-d-Aec6ncvXifsraGRVgHA,partymcfried,prov my luv,ooo
C5Mt3etZen90xqLGOVHZHi795SDKgywCJw-ssFFZH9EVgHyKReEuqCb59rwvwqETL001Fnhn4Cdi0A,SwDpA29oofawizNiCQyqk9jNyK5nUU6YQ2suZQgU7cxF,Subs Your Master,Subs Your Master,SUBS
mgLo0m_JIkMEcShteyqCU5dILO9SC-TWqUlUQnEDct8a7SlqMIDDZBFE7yIZRsM3ehPP-uqb61e7QA,Tmpac-vAUU2kOwIlsjQpfSHBHbQOXMLmOeZHS-9wAuTQw8Y,Masaki Izawa,Masaki Izawa,BR1
sQ81US17EoJTh9l-ndpVxG4f9J7BtrudveuYLIq8BVqPwKg3hzI71l-O7TYtlLtbVPTOscoHNeNszQ,UNEfIaSb-ElpSfghCG_XfCtYEIV3-69FrjSrWl-2np2t,EzFame,EzFame,BR1
Fxw101Vdl9oAuq7pWQQ5stVsIxB6Y6WhcRvJrfAS4WWaoZY9s9APwc4mcOwPhe0AGtOpSx4H8Ol7rg,8RnZkVsTStf-nGCt9IWDgmQ2VbXnE3XrrAtW3qU1aJ9kVEE,paiN kaeI,YoDa SL,aaaa
iZklbDZJOLwMiOCnBKxfOauKA3jUWFZTEm5Giyj5tZFp2IFVAhfaNBayfEP8-UwvhSHJEY3apU2j_w,P1W7ni1UM-wGRNeq9N9HoN3Z4rA_fgy3sVbV0LzrshH5mgY,Sued1,Sued,0808
IAOjnQNhL0v9hKzxR96-uZwPn45P0bnlXf9kmU6kNppqGd9Nj6evRD8_A225_Wp1kjyua4fN1b7ZUQ,L-m9TvpGIlcGKecm4f9w4cmnSMJQylc9BE7EfZ7pKh00dmuVHh471b0XAA,marcha nas loira,karthus,død
_pCWoN7ZITdZTJbybRADtBZBm3MjqgPkAL_xUxBIu45N_iQCP_ffRosQRNmP5AmcogoP_n8YcvbH6A,bUWngFFd89ipoaa3TgCnd4SudKV9BZ0bHXIuoGBrOcO8lGp5_B-t9YrVLg,Shethava,Shethava,BR1
pfWKCjPkhS6fGOPBTXlnFXqnSbAcQ99bkkOJ2vgC4MomQLHUkGxmyqGufwl2JYm4W3VR7pdA1sgZHw,vHxF_81EAfusdE3vJNRSrHY-V-UWefTd02gwnM-lHnNO4A,z yang bo,JUGKING,0003
Z9xHPifXDzOqyPXThEn0PYEpT2DyD4AHvj2SPzUaCHbDNQbvbv0t19o_R-dt_tPjl6R04aMOpCSx3Q,ej6j6b_VDViwKw478haxEOmAtElum486uR_1fkHvEfDOA4m3UI1EUseaIQ,XxPedrinCraftxX,pedrow,trans
2VXTis_1YTS8NgP1QYFZwCBe94bQfe2A4oxOsoCsp266a47So_BMvUhYPiGRSXpJCFdU2TnTEhrwrQ,JqLM5_Zhnanj0tiymIEUc3L111l64f1SKSjPu4QvaXZW2Q,Anndrey,Anndrey,BR1
Mww0YXkBzSN3ezrEu6IxEHuDOdEV0WSeW_2TYM6692ZYwmp3BSKM0DGCcDR-naFHHkjiNyxK_-CFrg,E7EaX5h5Vo09OZHF9-BZnv34xRdFlkKDTkJF5S0QymfDPA,Bakugan,Scars,BR30
Z-_IJdxFBqV5FCl8rgwYPWyG_SpGJFsOq9HuKWImBPofH8mIp2rCAspkGz_K7OsAOjJy7VGxJmDyHQ,uCsHJk9LnV1BhMpJ0aP0xwHtPISBS0UzoUtIoIoNK4MDew,GIL DA ESFIRRA,Gil,Senna
FWLuJ2qvsspCnPoPir8R2Amz-iWpojqZjBLbIyNOhp0rRjdCFhm_QuUQUMi5CpxBHtQuurZKHVmZKw,nVtsDu8vV8po1VywqQsgzTj2nM5SI6IVyshcI--VmCuH1SA,biiel sena,biel,sena
ddB03VqiUVPfCIZdlRKn8RUWRVddgdI8uUUlKla9ZviOu8SFIhAdLRRkiKYlPrd4XMp4x8nolsn0WQ,9Gb4Qg6foe2bF8FRaEAQ0-pow6hlJQ-tCDaUBoq4UWPs,Dajar the Legend,Dajar the Legend,BR1
Y9hLz3RTw7SOXFTrFffQLtfFfCVXqTMweJEhJj2ZHSfnA6P1CdX3Q4OAckJi22BmRHixWdqOVMUH6A,m0hSn7Uhyp8MzNdxD6EHGMizUnD8uzNvu8esQNH2Q8wDkQ,no longer Iove,ramondinopr0,IFBB
aAQGx8hIxz2_0pGFyWZftRxg9R1JMb3by8Y60mqPQp9lU3xPHRc1qjBjX0kw2ukxYRtQ0ztnD07Cuw,7jYczdGhdn4FWQdMDojij81tPKp2i9FwIbff1YRrU-sL9Zs,ana ama banana,ana ama banana,Ana
vBUR5C5xBskqKCavm2l1XW_gjp94tdXPSq0KsLyUrPGrQGRjs3BeAhwt4_b5rE85J50pJaifsBu4SQ,J2c78QFCyK2Xjv5vSydYjbBeM_eJXmk4C0z8xnIStqB4Bw,Professor Corcel,Professor Corcel,BR1
rsxzjINu_6l8Hev__tIOkWkfqsLUj0ZvJNkw2F-SN_x3BBsalmz3y6hA8k7fnCD_0LCKbpQuYDoCjQ,eSm0X6keCOwN3bXnWJRfr7sEKquUenR76MpFvrJi-pWHjn8,Top lane God,Daheeer,DAIER
lpC-HIJVYLQYLLwAJd3BCYy2SVGSX5WoY_UW3xeGVvAK0EOiYt0NsfhZfPY-1mftOTo1PZiWi4HHMQ,4XjyHjVHeFJA_bix5utfJBOBk7zhU_jyD0HeHkjv-a2nkg,JULIA INFOJOBS,JULIA INFOJOBS,BR1
9DgsXf9KirFCsSwTFm8LNVhjbnwb2-FxFw8YWPQKpea_6mJiNPtzbjNlpOshsWqknbZnm0OWQ-_2GQ,cSbJQTIzTYKXLM_9LZukajbJRsSoyrc1YSEL0hBAd31Hkg,Rives,Rives,BR1
fPtXipdlrCkHsB35FP9z8b3gSiEvFVWhiIyoUL0OvKwzuo89oA5sXurP04Pnr193Zp6uM3yE0eHYtw,NvMCD-8U6vEllM_ktky7iWNqpkHCPn_QwI0UJbepJooQvg,nasxciTHEANSWER,JhonnyBoy,SHAPE
U0t2xvIsKa3rkSZiveZu4Tx9LEpelUxBKXZQR5LY_OLN-ceZ9GaA2TlZSrB1AQv8zt-47FvsNb8p9A,4FX19FHH0u0XHdQzMRCxBKeU1pRCMdFdUMd7_gi9Hsz6VBk,PKB TiRAn,TiRAn,LOL
XgDhLO9U2vFxVN30oKWrsfBVmWyVHiHKjiVqlfhx6FeKfVWOalH1fmvRUMn2uqxtJqgvd2sWr_gUbw,_hw0um0b8JVbRqDCjPDJNCfSaXNo_XKoPQte7q8dY0HVRDk,eh o zinho,eh o zinho,BR1
aGAPKychHSp3kWZ9Q_-nWDG23kOZ-abvyQFMggjhNyrhiFrTiVD-LQs4p5JM1I-cTSysi_Op8PbCiQ,aTcqqL0qQ72nzHCBR15DRR7xySb18Z_ShtHW3AlX7XJ8Zw,flamezada1,flamezada,6667
EoB6c8Hfc9Ef7K0E3tNr4VCtRYnhW4qc1oflwzaRKvjm4fov7D8kXLCXBKLGc3yMCirZ-jn0rtL01g,lZ9Tp8daGdc7XjcYWSC3kk6PRNTITAfh8QLGcnuu9Gk6,PINTA DE GALO,PINTA DE GALO,BR1
KXFWvs_OSQhe8gJ7fJoSwNQE-FTUkOSF0GBgV1R043ahodpHLRAHt8kkGLz_MsZawBB8rSEjVeok0w,mNwE6qTZMjKeWQoB-cLcr2V7ChgqhDKTlTuwj7t8eONWsg,Nagi10,Nagi,Nagi2
AF5muhjP-Zuhx07Hw9YdtAXFHxUZ5XcOzJ6iEMLTbKFV33x5bQzEUNGoBAM50WQ56t3PfvTeFbe9ng,NSD-Pdj2kqjXAR8igwUGPWflEOUgYCP8Bvwgl56Dsl7KHSw,kimochi,kimochii,ily
yY_j-9wDM3YJHM-zWasbdghnBBawJpHDRT56HGFUeMThPLRSj-AsNlzdtpdm0_h5VMiFKRhswAUbVw,BWBnzlWZ5mKCTn3RgYBKY-E85riykhK5_gikTmViTkUQWfw,love jvnko,Miséria,6197
pNTWA_rdbGmcn-62ErbDA90PDK0HCQPAbv3vR3dcsuPa1lTQnthXFLuAkOMxX7SXMu4CltQxZG21rQ,gLzvoAcR93AqbrvzEavxV2Q0vI1HtUlSUzaWxr7Fq20V-Y0,Ithan,Shin 魔王,szz
F_GNb5RbpkK7wM2cdqBEy4EhNdjLcVxbZIlGtOnuB6I9agqhjnMnVUv9FSmBfj5zwVrxf8ZNDI-0KQ,1H0D7eApnMWmwCz0n3Zeh7shY3tFDJCSABBTvfPW3Ryr7yjUM7-LcbClYw,take my time,sayu,linda
qq3JHUn0DRwNQyOfTnfjJc77huJcWjziomPWlWaFtB4lRkvuq4SZceoQWG6AVVuqAT4CI6KX0bbiLg,M4fqw440AAY5ASmWepbtOVyGwURAMQhJhiiu4NLTUAjIi2U,Trikeryy,Trikeryy,BR1
mBgujix9Wp4iqqGleiSWrlPoGxXiOrYAW4MZGrMlH60-M75j35nYPhCl-X7NnzrfWyBF193uK84BFg,bed1ObgGWI9aVMM7h8j4sz7EeJye0zyYqc9ZzWq4zNF7GX3JZUkewl-udQ,scoobny30g,scoobny30g,BR1
DsYyJuqhD_bgTODuKaW_HlWlo8gOFb_GDfXZcjIMwurYqU8CEv4AtV0VugOWfjFQW8F4H8tQ0d3rdA,uT42HesxHNH4g_LQzURfsR38rHnw5TjmWWgCMJYNhhWpRb4,Justice of God,Justice of God,BR1
7UThPbe7mgF_2yV3BcpW0PUtC62PD8eE3DA38cAS6aHa74dqZY7NY95-kTaxbvy4HKjoPd65U4s9-g,Ie-Ejy-lyuWjDJ4-t4sADdy9yeR65Eqt0HS2faPfYW-GymU,star hopper,niko,kiene
33Ph3VmFwr679Ylp6uW9COQv_oUo8hvXLg3PvVynTza4oot1SaIRwRudrw5eKUmOyV7riKvuf3e51Q,bIrkCGG0larYxGlHvqzt_PPpjmSu0rNGoK8ObkzQXArGLQ,Daggerkill,Daggerkill,Nasus
UwiImAMiVQF4n2n0ZmWiIQ3bk-Ew_0AIG_g8_ueKbG_7Yt4mcHdrP8PEEBOavbfA4EE_18QHRWOiaQ,LL2WDEnZ2bRNDTKuN91GkNpxt2EOFLV0kCEMal8YmdRKPuY,PaiKa,PaiKa,3005
WQ7CCA5m4KcuDqmCGrZO3eWXGz2-Bp7fGqTMW6-ENCk-4GbNy8V0oZOsqMT3U5McBEAYcgeTCDcZ6Q,Mddt5VTxSn5eb4GQiQDn-r64hFBwHa3JWOPzq3WH7l1ODus,Estrëla da Manhã,Estrela da Manhã,ビ ビ
ccvcVPK2OreMwCD4YrIVmJzTcp1eBfcySkswB8epDy-76i26GcAd5LTj_-bmDmbzZd0G6mnJBiuSrQ,NEgJoTgtdKp31rf__Y7PEjKpltUdb8P1uyJ6yiRYibq7r78,Fight continues,Fight continues,3905
Pm8b998QdCsj4GYk1a-ZFkUgFlU-TR4PzxIbAcv-U-DEd7c2ydsMqrbs_eWGX13DDItxvtMllCB71w,8x3jBNI7J_Rfx15vsVdGo-_ukCt1vCaGoOtiVF4WYq539dkhC3pK_xa2wQ,Alice XVI,dark,fffff
5reV9hrWoptxzz07wZOccnAvZKeldoN8zkNCDzR1Mxy7MrAL0867a37kBccrMqL2xRitapa4f9cVjA,jFfU4M1AWv3ikTLy6wvG1HZVZG9vqeMu_55t5mu0BAM4uQ,LordBob,LordBob,1234
g66I2jN1Kdp0hExi4T4lQAN7oTEgteZIs7m1S7AHaM-qWpvDN1GZlAOy9lrw_lKvLUETVX__cDdZag,u53mDP5EkTbzvrg-lYIY5qF6qjXPlGpBBUv3RRuzelJhOiFJ3T0D8fscng,Famoso Yi,Master Yi,0196
cSqZgf_hZG_Dw60PCmwlDDaF2dlj5SdSRXbbARgCQoq5TmPwtxUIwH-wLlD6ROWi5Mprk-4iEG2kwA,RZUP5hY1r9lHRAOxPAjL7kHOaCyrfvdp9jazkuTwqc6msg,sought,sought,BR1
3RzlnzZUYgL_ov2djm_pgm4er-d-WmKr-BX4X4igPDvkfN5PDSOrfW6jM1Wtk45HvzzCaK0eLxfijw,ojqI1dSAMsFt7VibdkQ8cXGc8xK0238aEZpz5EZCSr5DKg,Malichz,Malichz,TWTV
A-znGDUichHJzZpr1bRSZi9QljQUcZwULOnkFpBzzXxyv-ZnpEiQTNSHmhI75Jjqgm6q4ZTT_O40eA,A4_q8rzrOpGekCzkx1z0fNkVca31faowjCZ_x-4hMHs4OeU,rcvrk1ng,rcvrk1ng,BR1
RsjQUhhR9t7lyBckMEkuP7V68KgVt1MdGRbFmMzTn1sRUMSlKIReu09Seuur0AeV8LQ_tYEjdtdzPA,7JYWLPq5o6Fy3SUB44fciIWWJsBoPUTF7veagPitCij07ik8PDHsqoHVtg,saolx,saolx,BR1
FpYSL1v6RWGq-jSN9FfFJOu_ihcHZtnPsPa5u7JOG76gH5dEWmxqA-L9POizAdnLXIt5XxMhU9a89w,xXUUlHNbt-FDOY5gyhRqDwNrQ2n-NcHffCUlhZ_Ll6alDsw,Lycanthrope,Lycanthrope,9434
fXWAxj8574hHcQZnhenNq9IcCDKgBkWW5z9g-W6XsVO5luv_9vec8qU7ryGP17fzm9THX0LnYiwm0Q,vpvpllZe8h0llqSCVKMOAOvI4fXWBlomNk5L9RlkK8MtfA,Eita é o Danas,Danas,LOL1
EJqYn4vty1o6NcxH1mrBoN37DqBbF2EQe_LkfmaMjlrvizqh0F9wEZfLqImQRiab88iXuuJYhOUMCA,T-XRSknVIJ6kiQKR7jxw2HRZT282EiwKg5Q7S9y8DiMIFw,Ironzin,Ironzin,BR1
ujJTQDSycAFNqMpGmRFASrOEQCMa1JxhGJQLZpobimF4ENh8LUoNMC9BEA3MkgqF0r_zYVpcsChC-A,tdp5yNDWnn4Pt5uNBtwAEFZHqv6U66ou9HvscHLNowA1,Gerso o surdo,Gerso o surdo,BR1
76hlEs_iuxSa66jmMfphIjiA7PSnldn_FvTSL9eKKERZmbPhewLD_if11yaZXSGvRqpRmVmMUcGikg,hjv4OmKDhw2NgRXIUQc77Gf1Q1ncVuQ9YWYeZr2X2x1Q8R0,just ä clown,just ä clown,BR1
EOjZ_ANOaGhl8GrQnS7kU7gXQUb6b8kE0nVW1DY-DakPW4KO_IJrmpF6gy37uu61obQSFvudviGeiw,iNNt3KEEgyq7RpuERht3HJe2w-GR4uwIeNM-jaVRtd66seU,i am jax,i am jax,BR1
hA2siaHMlhnVtaQyWfvocCk3Jqc3XdDHtDxIyDc2a5t-R9UsMM9lBkzKZGr9KpUbqI0a32H8YBQ6hw,xTmuP5ZQasP4fgoj56Xyx3zf66nKdNrNDUIBYJ2IuURYqqaWBLIHfzfqQg,king duelas,twitch duelista,top
WR-f-_4ntdjOYsgRmrNIKve5pWaqd1h3pma9dNPrwBf7ahjHguBeRnom_ao63YPTmJrb_VpkUuCssQ,v57GSA6sFocsj85EqYcJ1D6knsn_H81gUiitUIq-xDIEIMI,gomeszera REAL,g z,nida
x0MVJ0nec0DFparD1HZKnZUaD6u-9n7bc6OFakNY_nCmU0Stub68kBHF_79ffWiLDZiIf-2dQO4cUA,xro7Aq33X_ttnWkxUZBDrTA9ztr9wEYWTZaPcBYIGxml,Bilica,Bilica,BR1
f1osbIxTkAjpsaYx36wRlGmRRQXiyt3vh6nYXQkPE-7vFoBUSigKJCr5PifZ8FXwjruSz9x4ShKnDA,rrZfsmim-ORRcanj3YWzq997t4LQE0bLrEdeaX-yODTI3Q,M3RDA DE B0STA,ノスファー,kirby
3iDsd3gN1eS8AAp6WMEHbzXzeQvUoZ1ZgBCxsxEvnWMPEJ6uof_H9XWSuFN8CNTfLh53d3FwHapreQ,KfEHYEaEDqoWlNOjhePCup4Y6lA7yRPzvMeW9_5jKIh9,Arthur Lanches,Arthur Lanches,13777
spKipIXPmHbbry2v4O10s35w00Kzof2eYXJIeLyz3UcLxe7e0WM0HCtMeE1vOB4u0zfGNp8gNueVoQ,evac-TWaZnr74PzDfNuKDxFKBbYj-s9KW5-JieJLJaBgH5luGt4yZYdh8Q,Ioseyourself,feitan,trupe
MDUVC3heNju_M4B3YdpfEnHmouo847aS3m3OIavQnRTnhPfBhyZEEJTlzDCnUxqQ0FvuNHPY0bnSRg,SGio7S3YW0y8cxxrc3sCsYWc25F_rm1lN1SgerNirxdpvIU,Nukenin Assas,Nukenin Assas,BR1
-lsR1krNzWmE9_PUEQsYnXbfCURi_Bg6-t6epS7y1P6sh6vNMW0VsBKBIrvDQg84wZVSVU9ne0clcg,cwXo5MpKn84AmbETUzzXA9apnbpSo83QLOcEvuiUmQR7n2k,xBullet,xBullet,BR1
Yj8pwVce0geV2j7Pg_owfPR7JPSsOrKI1IF3cKT5XfLe-OQadpVMQREgcMRtBoOa-PVTRM0cvs5oEw,mUDDuadXoj2PMt0meCg9cllDoaDep1vdtSioqUc-xXIfb6M,Vitória Nakamura,Vitória Nakamura,Cute
BWF5VJuFmHF4Mgrynt4dHB5lGbSMF_ogZW6tEJ9SVsdngdP9reCPgDzXeEQR93rLQO6Zrh0BoW8SKw,9v96PNW1-Dg7D_FqgwC_0Quld7elbYP1BIUL_87H6n7uxj8,daron reformed,daron reformed,BR1
7SgePI5QwG3TdSJJrkKDOmVRGOoTCiOR-hFOd_4ikKNq1HeJhRJ92KTjFo6YfBFk5a2PaX_R5_LgYA,UDz--Zl_N600lkNtyWjmNW1TzQ2xFLRa6cT86joyDgjaLA,Skarner,Jugger,333
zDYNmfWnSkC8dHJnTg_uDwIwas2JMGuK8a0jofaHW7hW776LddbKZlwPIPnCLB4LdoJFlid7B7MDmg,VSgUo4o_6FEONGxbf9cj5qplpYsVolNNI823cTNfS7lG,CAROL CREMOSA,VarusKaiSa,BR111
crFB0oMRPLZvgOt5lPQKK7hDstZLTE5BsIjtvgCRAoiqkQNAiMmS7YRa-ti55vm-q28CB_PpeacRQw,nZTtTGC9pO_G1kwbWgyg3g4T3WLQfNI2pgd7hJw00PesU_mOL0WhrgfPgA,danque lol,Shanks,kassa
M0m-ckiXpTl9q_JvXpB0w7_e_8u4JJDmFPqI76E2u0j1-EWvC730sYteXY8ARn_pcTeYXOGAg7hoSg,5eZTRDyNTq_zJPqY5njiwOgKqd2TjsF6Led-UJp3Et__QEU,A lewd person,A Lewd person,00000
hWWQlaRVyXW9ecRczd0iCWrEqY3m0sGEOTZSL29YZBHtaWv5fuBcuMWesU7VowxCRDrs33GRR4XrZA,iebTSs6ddA9rYslS9C5jmTv-XUlt8KICtuwHIgzcUne9,Malfeitu,Malfeitu,BR1
OsecMK2B0resf_urNNSYMbwh99ygIZHoV00ddLjKy1uYezIOkhxxVUITewej0nNw-02GOwEXmBIPow,kSZERe-BmwCtzy7GaxD0OG4C2kU2VHIRIi7gLPBdetzPFg,zeus4,Zeus,BR3
EgXTNKfbKcGU3wMFbmKfQGVHrUUsGDM3AHiXvakKJtKj44lqIiHu0DAtF1HSP-M8NlJTdScGLaJ7mQ,Qjvb3e9jpLAAOk_-5i5ZkuZYdYSvZ9v9OGykYEiaL2KNJEM,Somebody Save Me,Balla no Alvo,Kenji
J-HoxHhCqf-iYHZUYKQfO0u5Ob1at7xblEWM9kT2tR-Bv-X7fri-rCCM-Sr97vcSteGaHQzuW6U8Sw,2m8u8DT6anATv3ES4IgyI3yOq7wHpMgYlyxWNdggj8YfcR0,Ayanna,Ayanna,BR1
9ApfXb7DYLo7f7hQAzhm1o5ZLA1IdBgizbdzVy1v77pILIyHbu0CIWHwTiBuYgv7HE4FLWkTuhz_mQ,Uaju0eHv3kA7GX5e2J6yRzOWDHLKdyYNeo-sQk7BxKkJkA,FoxGamer18,FoxGamer18,BR1
vkkspxZ82KDx2AET0Ud0ySObk7bwC-yl3_GpnZxgAKnN_iuuvQDjueb1tzfvyv0R0tFKEB2WAvsy8w,WZGIhPohhvusoYFfdl4Hl6HKypRtKgQDEk6uVZHxESjs2qE,AtriaWitch,Atria,001
_8KS9bS9_Y3N9ox3GE2UOf80OUQGkiXNE-JkYnTnuoyCaAo0cDt1C2wniGhNCGUdYhO4nU1mnXHyQw,NQ02zi1kI-QBKtRArpns3-e4K1vM1Vw9LYC8cFcnu3GHXA,Kenrul,Kenrul,BR1
Wm_PCu-ASfgFP54mZbjury4jjprMiBXxNMDrXqQcA_SSR7PKqJu7K4aZBhb73pGLXLIHZhIMCMh1aQ,HEBivDLQ1QIBZb_UUwotpKTRz5vRNnvd--OPtr06EE6fXlA,Bretzu,Shakai,Bretz
xBLMa_8lKtTuomU_tEbbT_h5Z_k5_cuQ956Xey2DM9t_lL1OanwcVdH4dOnzW434caRVseoxrZBC2A,JzcPIeUNyXnAhpPceycqGbpuUZGyNiYIFj-w_oezUm_ULg_T1E8DyEVPtQ,o kaled,カレード amo loiras,666
OsGpgc7goG6I7Y3uvTiiSfleIP5duAFcef_kLPf_5Ja5XAprewDuYqZtsHl6hPyYy5buTLE2ZNinzg,K5OV6LPPJu9evrgaHvp1DuMtbWr_n0xAK-gZ2IU60RUNH5_W-ZFN1WJqzA,NfClown,NfYan,2421
cMqwWr30_2cHz8Ezo-buYlt2FcY23ehsX2B3mzJd6OUuwjjrG6u2WZ9FCiruc-mwgH6DnjCdbbpYfg,8zxsvkUaOSf-NLodQ0PHfU7yyrmPGX1HyPjhcupYl1GgwLE,Gwenom,Hikaru,Sett
phSm2Z4vGuwryugiLvkEHGZnB4POFvDfCzY9ESi0TDgCuCYc2Uoz12om5-2Y95lJ29LnNUrHUIwrMg,nqKUvmW4yuvVzzkPD9lH0kiVihKhculgae1HmkOW3Y2SmTjcclrUYQ7mPg,Carryys,Carryys,BR1
GQPhRP1XInlI4cWM5xyL00f7hMu8WaCErUwsaXtQxgoS4AzbhIYN1Yriqn6fpBqbgpJpRI6unLus7w,GwZ2VMuRYHBAo55UYiExESPcZPT_kkDdCemsppOw7hOPUkE,batatinhareborn,11asphyxia,VERME
4g6dA0au6mlksSpJd0X8i5sQwGjb5jbNEcWFippz_PkyMjlxNEXdCrXJdJfeMMrvqCsaPaWHG1H9mQ,HPUxve9M4J22hLV9_FMAN_znw7O0PWgMzDR2GJZ264eg_Q,Febas,Febas,BR1
cj9fzbA_e_q8KsDRvVs_oY0bp6d2RQYxysx1LpPiBBB_4eAJChJLZZ1d8w6JxQsLOxTorCzRyEb1rA,Ou4k9Wj3eXgQLNzwcgjPzHRAIGdFnQdsQPxiNuWY2Cbu,hanabii,ninguem ta puro,TRAIR
bQTFD1WZ5aWsZT6H08pKARKpvkTWeh9joYO-e1WB42zZYYnUhGNjjG7E7-tvXUPKa9mY5N9U6uLdMQ,1pvf_UAUGYw4gJyroI-Mb1SWfA6WG32MFWg_ql6K2XOeHj4,lNyaz,Nyaz,001
L1sDFV4LxiKXRtp0Ng1tFteQqUnfgXnJAOk2mfkLCHEDT0DhD60ZFaEdWyxlDwm7qAZvFm1y_WJS-g,tXjf2nvlOcR4gIbO1WqXCWbCdL6x6WsaTYO-2uusgiR5aRQ,JotaEmeZ,jmz,021
836EdgT0jzgID7nqRPYtlrEKLYhwkj-ccNvMe2e6zsVlsdQsvN5GxCzX1kAXbyOQDvqGjHVz4BWV5A,Tf5R6ZB1RtLBnuTt6bxk1gR92rVuiIeLQMDYQkpvMl0GBg,HeIcinhosjo,hel,3010
