matchId,dataVersion,participantpuuid0,participantpuuid1,participantpuuid2,participantpuuid3,participantpuuid4,participantpuuid5,participantpuuid6,participantpuuid7,participantpuuid8,participantpuuid9,gameDuration,gameCreation,gameVersion,mapId,gameMode,gameType
BR1_2861540915,2,RDQe-uftFJJS3cnBBLrW8Vn851NWMT_0xHicEZGhzt9TL9f2wO_y1HuLtFmNAGXpGga1_m0Kb0NkUQ,Hk4nhIqlpzg2gRbAyTyiugeaz0GZEkkRxoffbM0n9oW_k32-cIVyeLCWweEWxhOJXfNGZFchvf2n7w,2DkMFjyXmqM4VPninDqwy-4oIBFDJQE8jum1CI8D_Dw5a-qmP5jrGt168luc6dULFSDJrchxHi7cHQ,NZYsTRV8ib7dMrVPRg8Y0r2N1SCj_-3TwJOVVCzxvhjh5Mw-gGqn4z8s9Y9PgvqFry_ST8qydzF5XA,XELnEuLxh7m0-PU-jFbkAYvXvf7uhW9UnCMRmmwvpVxa9czGin8c8R8XNXp1ukWW6KQfWUx-h4uPUw,5zfP-8-yefuYuRK7b2mepi1HzEq3-DjZOOx5bfgC3Yg7SJFHBdVMajSz6jYthBmMzPLPogXYRk3dgg,yOgg7CApoJkuZrhD8o__IK3VYQy4Xd_a8EKkNwgkwIiZ1shKQkqDVREdq85Lf3252n9cxE8qbz8yKw,Q7e1DO2BuifxaUsSG783hRlzNAXWTUnbChUwX4XyxBJnIdQ1O41N8zT3wIarNhIm2zWG28En1i7N2A,MCU5rfSd9gXBGHUSZdn6NRDd2VV9IDHFiSLCqbrL-T2-88y4RFKTDppU1A9BeqIK81-slz_xRcZJfw,Sv-8ERqgex_0fkrp4xoENxXenLmmiq1V6X1zkonmrrZZmvTKtXizjuAfPRDQOzvcvsJ7ZzyBqFbOWw,2232,1703536112093,13.24,11,CLASSIC,MATCHED_GAME
BR1_2865013039,2,KZNJSDEwON9gwBGs3HsNYKIOH41U7fI3Gw8hum_fa4RF6I0bPSyTnRxEeFhwoiY-lCnZ0iF2EzxQGA,6spcwkIQstnXdX_8Dv9shUwy1AlT42D1McpG2TM5l5JP8FmoGj94qLfPCFW6ESGdaQQI4wKOhas1lA,_SzYmfFmeOZHMsZ0qWiROSkN4vkATgu2GppPVZ0sh4aApE-jPzpl0mmPhT_MiqETVcNaiHO0IcxyjA,c9O3kVFogBQSLi0ldqlr8LzVpiT0AGtkj9OVtciIF6Nlqj-Di5zSTIsP-_zvN8IdldxVpVVm-gDj8Q,FnK8eCYmCzsHq1SwqSkX_uYBzivVGeoQSKGNEc8sldMmynPYbHlaHZnRborivRZTkSytlItQ5ODTCw,BFGV2NlKHTX4AC2VqVkCzlTQh2O9-NjCBr89wOKFzaa5Y4bJiU582WnuYZN41TJIYff7nFc3mhCNwg,4_MDzZNWL28TvXILQ9H512TMseLiYmANI_uqL_k_MkFgM7J_IzScu_6JM6xM7dIT4P3ZA6JL5pofBQ,Ytf0BlVOrAb7ScjkgmcA3UQXxOJ98QgnXNXHtVy3dboIgIUlshz5uhGFyJRruDPcZq8S8AKh-bfbZA,5aMt_blS0sCbXp5BlIv_8j1_lZvnAE8iiljGOJmQUJGIWkEdc3vcjrr996PuBZ0eaG9a-o_0Z4JbsQ,jEFvMnPjz0b1k2o3Eb6124k-nBv_d3yLQ1-Kwdi3VjmSZQqfPebKLW0xU26dKloC3jdD8GIMejhYDA,1738,1704034307644,13.24,11,CLASSIC,MATCHED_GAME
BR1_2854701654,2,XxA0qYxI7IwQ3Hs9TIudZB1GvpcmeBfjsP6EA_Z-xIecZqfkCaa2Rr0NDVltRjrjqz-aPA16pVKCbA,7mFu2bTtDJiTf-mPD1hqXNuPX5Oq2S2tTLLcdFGuGMZ_mdT4CdoVIibqBy8YOw159-WjVTx7XzOUcg,m_aIizpieNtby9Mt9s5kQJ5nBRavYUuMN7p9BTmVb95Qc0ey2qU4ZK_ePFocRJftDgHd3MxSj2DLIA,l0ujE5McEXr9yxrQ6mgnxTOaQCK-y9A-q_oYZ916y_7bIjaEYKgbfOsT3PCSXNZzoWOOCrSGeK-mYw,1fWOoqK6ZwDNfsXhsjIS6ZWDtPyDjDVLymBz2ZlxxzCOt2eokyz9of00l3wnNMmyCQQmROxgXVdOew,vQhyhy_X8b3_2iTHTMi-XtVyI70EaagYYhLAXCAonAjKA3hjaRFDbCqiEV2AC04VlVwb7lTGDNWqwg,O72w7CAqoiWzfY9b0RphoT_16GtFmfAstsiqg4P4_8alQpH6PpjuEXE8CLA-5AVLBYXpVti3PpS7aw,UvIxd4xu1ShFTgN3WHcUtWK4tDmAH81v5eGC-SbzQ4nCUq6JlVsFnSD_GH1zsvgOlASZ0E3sh1EfSQ,8N6XBgmOUemmTaeUqHygt6tyIqrjZ_YNKBaDF1bnSqXxRX9ydPxYgllag4ixvOo7pBc-NxOUF9OUDA,CrB7SRZpaP7ozCvJEqPjCrHwVBpXyt3NSaoG4bPiBlGLPGAb6-jrVbBXDhMvxq3xyioZhIsRjh92vQ,1275,1702566691552,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863160409,2,jPgBV59ptyRY98XGv8dZkihyTofRcXOwrR_MN56vNT797cA0wi3MCYZZgj8P3UqZFdHNHTq-qoQeFg,t32OQE17XVtiv--Mk9qcs528W-m6ZuRO7mDU9qTnj9jRxgFzVjdLipzmTGS_sVzm-Tn_J-yOlPZyQA,ndRvBzZZ7YTST4b04mVDfcCSjbq--GvS05fvmYY3ZJNXZWBgooDZfndKjs-olcc1rX8NI1r62YwDOw,dBOSGThsx2zbGUybypCCoZUBcbkvrdBCeZHXvTv_TrDZ86WiVTkT72xQAuL2n185o42SmfpYQ2Ekog,U0t2xvIsKa3rkSZiveZu4Tx9LEpelUxBKXZQR5LY_OLN-ceZ9GaA2TlZSrB1AQv8zt-47FvsNb8p9A,luJh3qBglOvzrBFm_LvfehufDeLgQBj2-ISJNGRkgzWSHd9HW-zsTFfaMP_PZvA8w35k5sRcl_pccg,WSfD-hlPxb6-8he4Wcoezq0RM5XxXh_9KM7XuwyX-yjc31m1UedUagiN7bxdzH2TKSasZAE3QyY4zQ,81DX9BE8SCwuKbf43Gyaghf2LxsXLxTO4dk0M9y-ApYGmFLe4LAL7i7SKIjeLxhvHAVZxlBAeEG7Gw,blNPhM8EVg0dzXLSP8nGycvzcSaGqvUcmGLPDse8dcSAJGNZPBVBDV_SUNXMMJnbH-OKR_q4n0C41g,YkVv30A-6de7hlZyrm_6suJv0eBwgdECxclBfXgFzyY5SXfGi6n3VNtYkFxzGjzxARf34wHE4qyXAA,1003,1703767553986,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861075752,2,zFs-mE6iZxMrq9sTjD6kP8dUGveaVpdcMhIz9-xOWpb70gKIo0vu7dRxOG5-2IDDOEnhlT3z4lsr2Q,B7uhpStzlsS3FKgK1VwlKpZ0zJSxFyXwkTJXEUCdKGsX-nyPnavryLUsHLc0NzhuC59OIz582bpgqg,YT2A8UrRqY78olexYAFBvLwvKVmFDdukSceaTZVnvERd3nd4QHqiN5XgnwH525ZOeHhA_iZ0-Qt8mw,HZK3SWPDakVMR6dHP-H_VDPN5zmK7CTCwjXMCfjGUPGd7pM8TbISW-zdx7PvL8K76XMiwziw1m9BHg,ikSHQ_og81VMlYkyd_X9T_BMnJj-B4WO-TkEkvXzsfMhMDq2vO6wBVlwVPzUNWidflXaZL5NCbdC6Q,W6zBaPZ3kXOlpNn-TgELoOSfnXbs0oJNhxYxr9JzsW3DYkE4--rIIow30dL6Y4fvQY01ZaIq4XseQA,mkOjnIxSk5b9Ud3whzT4jMViAZAdxM3Mdu_ZZckiT--qg1Izu42QJFn_2Of_2lSoNMEFsBB5eGyvow,dxEhqyFFNQya3d1lerdTpHWMSjPGJnopnnhHVsI1_LaK2m3BeiG1KNFRGVIsWvQ5nNBRlbqiOkQJSg,Z-8KkrcIduu5_Fbq-yBCNeuFe04_wErjE1luE9YG2gtiwjNjmKLUZp1g9sNedW7pzKfb-i7vhbHwjQ,u2iC4a91ibEcpiJkNxjuMyySq1U8uRNPoILjkbGPG2VHsZoTlKrLwjVZ8gFDtOhy0qLP51zabqmJsQ,1689,1703451216999,13.24,11,CLASSIC,MATCHED_GAME
BR1_2859653666,2,V1rYLGu35GBaFA-GbzVSjP7d07HeTGFnSmxKROb9a2eT3h0DfvZzY2wkhyi8svC3leo9HY06KNgTdA,5gOFeklhRA1lENy80Qsvjeuh1hsog0vwsl2ds60YVAqAAOK2csJuHOaLlAFyvKyD5lTc3sUxk3ttHg,2RgWne1DMcElSn10QNuLxf-EUbmnLjCw0cpP9gmgnWAAnxBTIDcurprI2VPiIwRqvQetq28kZJixnw,4P2gXGfsLSbF9Tdc78kCmnfWMgfVtaJ7xOMnMYsyRSxTscYNPkq6SbwY2DWz8VmAPNteLjboF03hFQ,X7ysRju9SskfsbPP72UOACFn5LTxJ-V5BV2A_MLgi_82bq3xHyInD5CBhPVuPQPTa7RurXHMRmCvgw,0QjMhI1ZwFXE87KU8_ime9kyNSVRXzqvC56ykVdvg2rQI-reswnz4jIuENuNXIg42eOrHx7HWLyX-Q,LdbMlcs5fFObvx3V6yt1piDon327GiFkniI6jccxyUgyNoDqy7qeYFoaumg0SEEnmx1IFCrcRTIf9Q,lcr2GH9KXKKBXg7GW1GYzFA-A_MhkhXdft2Kq-_xAv_P3Jl7kMerexVnXpaE5oU1AUkzEfVdWlZj1g,KJGGGKYsoJhxmQ0b4Cf7Ed_Z5rgT9LCPfQXkHfDGRV4T1xpbdD32_nP1v7Ivdc7d45ftzBgZ4yTRCQ,0guwUU2GMTMednG2O90QVxCGGqn_WEUdVogezPvd1zzpG3fGf8F_aQI_XjJG31Fzo2Eb1vxOXYCeEQ,1853,1703254419797,13.24,11,CLASSIC,MATCHED_GAME
BR1_2862581459,2,tf50nHwwCqIDl1liilNc4xD_pmtGK5001fU5RSdHQ30wxBB29l6wG-UL1HjhUv_T1OlS0DAopzrW_Q,HMpXGH00C8GFzsjwnhQeVdepTP-103ZZ1DHXFFTU2-vt_A7LNN-GixzpJNZ2T0Fyy_nD1gZD30wmJw,5bPEjZOfnIt5cTAgg-9b96OrPGx1GF6mrePI-30ucacHj1-NWV8CzZSltI6SLwTdaIty6qaCMRmNVw,Yv24kK5WV0Kgl_FCt_AvGr8mH1x1kumui6o6S6-YP_BVZXg6-kURyJGJHJ8An-ZFh6wHgPpcdcQk_Q,7uMD3BnHasREoLESsssEB3PLstfwJjuYdGpfP3lRa85KnFuNItsFB0tu3SDel0R_Hxbof-S-dMFLpg,4m8gLGAd99X1zQZVaZtPuQ--et9nt2KXL12HRFp6i_U4M8dojE9POuhRjnqFXM41kwbDWklfaYHKMA,DkuPlnKZ6ER9RwrwGXrotlKLAGs1bfKEbhqHRdxi8NXx5x0BLGhdtc4hCYMurhR9vLhUnNnloF1pYA,PvwmSaY0erpplY2R-GqY406TDOCSiawzoX8IbxruN6WcjumPbVTZJlMuzFRuqMhb7HIWkqj0LtA-bw,Dw05AR-FaiqxbsDcN_9OZBgS1qMQ3V9Hoy7fqr97yuvekV-U9cnuyqk9-Imzqa0Bj64jNoFFZc6VBg,K0IgCDFlVw1z5QDcLiIW5FGPiTqu4w9LRIy0fITbhT2KqAe9xOyBEQXRpMW3bBN2RW-gRcZvHhqm-g,2006,1703688007413,13.24,11,CLASSIC,MATCHED_GAME
BR1_2864997205,2,0L4ETB7DoX4PjV5tx8aZzd9GXc9_NaxfLzvSRlKgCsvGjghPMxG9NkQlY8oeNRj_Fg5t6hXYpY7k3A,gWJ4CQd2SVdKUWULzwcPlOUpCBBdUd4Ut6oRt-LznSAwrHqqaar3a1PQkVBnIrzllk6LGfJ6bYBBbg,xxiBJwZ_oNw2nAHa54ttM8XFNLeCNUPYezRDm6qBiIwDvOY4Ag0s8cBfse7k6LMbe50gyYYarEQX0g,ENJWi760AXh1O09g47iMFVi4-Rqo8AQ52n0LN1SmkY-6TPtIoV1yt4WxV_0598yLLLC_s-Q458zrIA,NCBTCdiSajrY2VQq_k0XBeq-tl_BNF-RZYmVGg8SSXezKkUibO455Ke_Z0GNhAWK-KZLDNrFfIoFnQ,O4TLE8DfLDbd1-5_45BngaNWqvSAnUnXC9o-x6-jiMkOkhPU2cKbO95NEUSHlBgnqdpgkp0lWnywQg,jiqG_pw1aiNfKZGvwEcKtNc3l-1cNTqBLDOTt5pjI252QldlTAgHI_FlLAP94SYV_XQ-6aVfh4XxJA,X8NtsGks-FKr5AL5GAno0-KdedL2s70IN41Ndk2b1gN1J0eoHd0Y33sIsKrXOCMfarTZi0u-9fa8Lw,vpYEt2Z3K8FKOIwy7gw65b8tSw6n-1RedXjtYZdPh06xFaMx1vBjo50v1FK_RG-pbxc-BtAgjC_jVA,0p21Odt8dq23ujGK0JOj6RT_Kj4Ien6E4ng0Uc4ROOEnC7mY7HLYcgtJnCphONRsx8CsAQB-2a9QzQ,1751,1704032020106,13.24,11,CLASSIC,MATCHED_GAME
BR1_2854720846,2,pL-HV06LPj9lL5EfevRSWC0j-0ZFMip_LHqM6eUSzcslc3aPOYJ5AKyTTN_miUU_Scxx4vpzCGkT_g,feiDn1WQyWkZOT_qfTGyjH5GJJBwJcjEzt8q54lW03lMblh0I-k-hBRSH8dTkUxroAjhWde3p2GjWg,KtWqGVDOUVqAOt9CWnv3ADK4DSGC2O4Ilw9PvYRNicoIoDhtizkLhk8SimS_RwuQMBDPqnTzA8YRfg,NZYsTRV8ib7dMrVPRg8Y0r2N1SCj_-3TwJOVVCzxvhjh5Mw-gGqn4z8s9Y9PgvqFry_ST8qydzF5XA,--NBuL0MDe2nu82U3e3qiawIdnUUXMR1srtpHLWsASAOAo2ghgpNB-PI_TmeKuXISoIErGnNHVa4Ng,Z_psfHK9Tl2YVdYbkMdR78wgW61r_7aCrb1Ezx-G9QwEGuqxXXvP1UgEuBITnKkkpWRH2NTRjHFJTw,ba7E35qYzDDiai8oCBCQ5Eehztds_5U1MqOnk7lWYLfn7fziCebPnhRadF4_ustiEuqUFNhiJVzWCQ,LWqjcoftHqP6RcQNrdzZrQZsd2X6NmNClpYZAaCOrAz6U_OsCWRk9DnD13dN3syEfjLR-DdsnNhEtg,KXFWvs_OSQhe8gJ7fJoSwNQE-FTUkOSF0GBgV1R043ahodpHLRAHt8kkGLz_MsZawBB8rSEjVeok0w,SRaqqCjRHYZHO1bC92iVL6rHQ9YXsLHw1_jeDkTHcXHwBiXIeRb1GJ1JpyUDyQwRjhP44Gao_ejJiQ,1657,1702569471684,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861757520,2,U3IJ108bxOtBDBicJpk9utEUatQroqW2lo6-N31ldo_LC2F8QbbUaYgD4Hlr-tlTIp4Yp1O48vqzJg,M0m-ckiXpTl9q_JvXpB0w7_e_8u4JJDmFPqI76E2u0j1-EWvC730sYteXY8ARn_pcTeYXOGAg7hoSg,fKNZtLyfupuQgsRP5sVTRjvRpBoXl5eOP7kpoZhaJbwOBn-b_Omx7pApAS2MJCJGL9k7AlAt1D91yQ,hZ5COg95tp18E2t-SYCa4_iGMVN9CF20hIuzhU8xDi2uodNNwe0OZOJG-G0SShNTXPcw8oNTFzjwdg,9JRbl1qip399WLcQST2SZJAUuDA7vmnD-8Fvxo2KRVXLMALhVdNRw8HUJ6UaHAcdhta6ohHIYTGJng,EuvOPFM0KfvqrVU_IHNuyEJalVchiL1JT5JdBgrVTggJP08zF4dtmyCedYANcQiZSrE24Ui8yYP93g,Mww0YXkBzSN3ezrEu6IxEHuDOdEV0WSeW_2TYM6692ZYwmp3BSKM0DGCcDR-naFHHkjiNyxK_-CFrg,auarCaV3RgigfwcLvE28_HD-QBdShJPlg46W6y_NZCBN5H4ZQRwAcz50Ivvp1vU9-QkLnHHKMxPsAA,zPUAxGay6Cp9RVssKkbEOkRTtBeWW9Eaxmxft36XbPRcp8pKdqXd-aNwg5Tfi3QwjhJBv64puatylg,VFwLYOPSt2UXfoAcne3kTjGAMc47EZnPdpXwbaI5pceA4YJKRDGc8fctFSxUgjfTd8OZPfcH9enhjQ,2029,1703553647087,13.24,11,CLASSIC,MATCHED_GAME
BR1_2862011404,2,S0Ylyy0uLL1zO4uhVCBHWoN_8puxhsjyM-mEoistHprP5RHdeFnBI65O96KT_Ob-8OLPLAnwV5Mf9g,K0IgCDFlVw1z5QDcLiIW5FGPiTqu4w9LRIy0fITbhT2KqAe9xOyBEQXRpMW3bBN2RW-gRcZvHhqm-g,1CNFaXD4JgUe71nF20_boDsiMOLscKRsj7xWMBNhmTRYYAkgHrfb-_NqGuo8YWT_YprF6_wdDGLCfA,SY626rX4PuOzz2rdmGSn-Q-bSdFNyCFO6vVrdEdEpEmBaXBYs5Jy6uGNDCHfFrdPG3eNRsR5cfjdAQ,z6KZQPVWTy3YUKta3zbEuRzkfBqQR7W3NUurL3pX0fggfFmKukNiXUrVET8rTzx7pjA3zEWxXZNTpw,U3IJ108bxOtBDBicJpk9utEUatQroqW2lo6-N31ldo_LC2F8QbbUaYgD4Hlr-tlTIp4Yp1O48vqzJg,OaC17tKC94ovqFH_eRJBTQEJ6UBH66_mC9KYy1eJzCAvFCYe1tkj0WEj46Muu1ZxtisgyvuwPrfH5Q,JdI7tIA8PhEhfYUlNLvXk11u2FTJyRvp3UgEbBXP5S4Ra0ee0RtwKIeNZgaA5-pIBIJ9ybwER5U3lg,XVqc6R6OuaJdLdyaPtaKEQK7T1q6NSXKbW6cWmlZLMncVrdAfEcAninBljIBbfQs-zB1Mpv6CNZphw,S78pbEKK3k-uPlF6Nb5EHJRGikdX4H6CUSEWFQx2nS3RHspWmL6Ip_ZIpracTJhCcmmlAeG7HMp-HQ,1413,1703606938138,13.24,11,CLASSIC,MATCHED_GAME
BR1_2852758708,2,Iqrvzp4RHjnumm-lCCyirXyBehFeHHuUMoUTPOWhwfS6SY3wfLWDM8X3f4Rf7uPzPEoYJaFWUzakaw,GHdiqhpdG9pgPEgiAMQf60f_PJ-hQjRt8hyrleZgP5UuqCKioZYFp70xpnWbwnh9sJlvx5jPPkSc2g,xSoQdpMZBnliinEbndpfyLSuF5ra_WluoVY3z8_0Dtt2hjrnItAb_u_CGtLQntamyNYv4QAa3qfRGw,xh-d2J3HBqlo3G-esJgbIYoUwGwiOLqPp8cmBBRwb2gRMD-UrxLw0IH_Io5FDAdYM87fe8emKAZBIQ,nhf0ckkuKs2vbaopvvFQVRMIksJmKfpk5gierxXnqvhhwdJkagEq09tg-uhYucNMS3B5HKBrqD1TBA,0K4lertw_3zvR_QF3tVErMtiFcATbWLwLSNyCufvC175ac_EZkTHncO4ymwxFPPvaFBtfcv1M4fjdg,hFFWZLuoYSPASa_cnDEorSrWP_8owL-Z47VrpPgaBi7f_dYhpiOgWX1BI37YrcVPPVf6bnyBRtp2Bg,MJ2hoG6QUXkKl71KM4yJyPhhEFJA1UUpBPgBN7-NVfXInufc6003BfH7oHxazJq4iENDXXUSVeXWgg,ZCdiqQT9ZOW9Syjio73gRMUKbvknjkrIev5k9JKyyFGN4IckfHihgJKrxJDSpFyVBbbclsEKhprE4A,7AoShrevkAGar8izN6YjIeQxSL2hNQn1x1xn6fO1GNxjUNgXMKqMQVkhAeM-NQ_u9MBRR6MeN9nBUA,1426,1702306138594,13.24,11,CLASSIC,MATCHED_GAME
BR1_2865459852,2,e6Z82XP_R-TVlht6PCgsAvbDkb50hfV6GsBrqTfJ91uUc_ubqg0hLQN-Xzfezs_jK-5DqnaAHRezBQ,NF0-y0ikTeWgHa0qcLXpyQq14iNekQq2OIaJSfAw2nAiacn7SUWgIbGr46pOHmBPYG4GtB-KCWTtGA,eg6lnkLL6LpA2clmJvJyZixEyi6uGOlY8Q4wCtnwzUpJTIbg3DCzSdIyoHMQb-qPa3oFfu36x-mxGQ,p15fYd-81U8rBaeVN7zMW4f-Scaet42sd42xY9KXnIaiq5mM8l3h1mhUY0xX44bAa0HId9V5x1nQLQ,0p21Odt8dq23ujGK0JOj6RT_Kj4Ien6E4ng0Uc4ROOEnC7mY7HLYcgtJnCphONRsx8CsAQB-2a9QzQ,rihZYNwamLi5z8YPtpKv7-Sbjnb2AH4gUkuN-TGgJEszyJ2BAF3xprjRZiseu8q61nmb00RfNi2fsw,G8vmG4-qOsYQDGBjpQomfk6es7Gc17scTTwut1VgW1BgbdMHbQzAHytNF3LwniHm7--h4VBrWBZeDg,xh-d2J3HBqlo3G-esJgbIYoUwGwiOLqPp8cmBBRwb2gRMD-UrxLw0IH_Io5FDAdYM87fe8emKAZBIQ,MH45uif5agsLM-TMI7r-7O_Ul5yAFen0Bc1Z1cAQgjfMC9CwTA72MmFn547ofxY858xImtlqlP4CQQ,8IFuFDN0KR0pgwJ7PUDY8paAALd5A8mYne5d38gVw3bqQO9oBsaDDIwxLT3ONmuJkazmBKIa-8q4-g,1408,1704118385083,13.24,11,CLASSIC,MATCHED_GAME
BR1_2858650270,2,7OfTKE0AyrsjREU-poa6f0L9MWrO_hS6uEvdjjbAvDwyR6HS_o0DFcl5rGDG8WGLDhGW9K1hWO-kQw,hO8LVaGHx6zKvEgzeCYyzERRuwOwrbVouREcrp9APoLZIdyidR3hPA_UXLxJ6mTsXgH7Huqa2oZpXg,CMfa4QaWnU9nREMIepcqinlTvX96nvHLApkHJCenuiuN7r8h6z-vncB2IvsKG0xdSYxxdcQpgtpqjw,ENJWi760AXh1O09g47iMFVi4-Rqo8AQ52n0LN1SmkY-6TPtIoV1yt4WxV_0598yLLLC_s-Q458zrIA,cSqZgf_hZG_Dw60PCmwlDDaF2dlj5SdSRXbbARgCQoq5TmPwtxUIwH-wLlD6ROWi5Mprk-4iEG2kwA,2vRCwbUnNGW4BuUbPAtyodsRDGR99IUdtCz4GW2zkvs13dXASeupxT41ftPd4pjXwA2anVWPQGh9Ig,Zli808n-qIfynmpUh1_qzUHReV4b00K8OFFb1cMo85ZGn8d0dycsS_H0pi22MLS_s3HMjweVkDMg2g,vMP0A4p_XX8bu8t8gXYSijG5LkTGl_hLcsmJiS7R75JFAGmqxLUBXuwaYbQFPyaRsDulIgGT8_CHBw,EQrsb4fiXCRFfBHdCv4EXiL3ji-2GnlEGlmi5G4AJvJZFXE1zU-pGnvbU3oHWBJDxB7MITyhb8Lrmw,Sckuidg8RMX0aZnwycvQbwcjmAt3GSxjjyg8s0UeRK4t0hAPfCBVPxA3wJioUfWjF1CrNPsi6aoquw,2063,1703102393003,13.24,11,CLASSIC,MATCHED_GAME
BR1_2857343132,2,0fRy0kAhI0jlMP10iNlucgRBLYAGCv8PyX0AIuIas2w2eEPUh1U24KFjKjoUBEeWZGYWNSRnYYpWlw,4Z5y1JJNGieN-Zn1P0qJ3kWyCrQF_VQ_zzqkv126oyKlPwQf2S8IujZJfveyqqkQhC5AN6sRgSnOTw,xSoQdpMZBnliinEbndpfyLSuF5ra_WluoVY3z8_0Dtt2hjrnItAb_u_CGtLQntamyNYv4QAa3qfRGw,QdSy1GSgsQWtlJhUu9INjVLBKt0GFW4kXkoqq6zGA2kJVwGe9r67BSRL44Ze6nfAQKN92NfLwsyBZQ,9dTDzpRyKE94WYOy59Vrvo-c8d04bn-ZkT4e4KLv11lKpsGS0oumv_Uu70Zkf3CeLFfpQI2FGfL5Eg,PGeyKbpLXZMgOgURZq8PYIl6yofhaVau9wnipfzg-OhDXXjf3nA2KFhzDfKWKxcUBmCNDeQp8ElHKw,6f1x8GVzl1cfWc2uvpa81m-XQfV9DXQ2B7qVNMyn0Qlp9mEdXd4qoN0tRO9wF7KZCuBcJSUgOgP7Ag,nafAmsoqD3M8xPrjwEB26tkHhIi_tQTBqgrhxHkcBManqEKx39dN4670-ALSCJBvdWzjNdXSRXeoOQ,63FV9PrDEpKLKxugxjqzRW2FNKY9XDSJsBfFMdrcFxG6wvka54swg-Gviu7GCjLQyi0oXgt2EuQ6mg,2IaroIpDXNRSo__p5wlpc_2u5rapBl_m6vMXgVi9o4QCmkDpI34mUZF-C29O4oG0PstnHLE6sqespw,1233,1702918795203,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863474236,2,TXWEA-8ORETsNoFla0_kzx4XiBCCyRcwcP9388kXeBXr3qaqSoaUfv8JWFDZ4okwZzJ1qxIfxTEc9Q,H9s-n2z7KO7fBgIAPd7p95nk-TEyM9llNtTzUG4VubRclq5Wj1e3aiyw8bBXmOgFZ7Sjux_Gj1t-CA,-MREF2GmAFOfsw0bbXEPl6PT-ympgmka70iZ8bzCYcZsUpEo09FKxMsuyQ2LJl6mH511TSHmNugcnA,X6ktdWn9zvFf78kT_8rWtskTsT2fjQcqzSyGo2XG_XR_PbTfMzMjQq9yzPbAFrJJsnYXOsb54dc89A,AmkEjXZxnloDNsGtmMMlWT6YB6n4SIYu-joLNPLmK5c56_WxIbqZWVTfTVTQX4pEQzC4qtGEWQZErg,TnGNEcFLScJVYSW2Hq3eqXIc7ZS_14QLtoGTHrbHCFeo8lEtFjL0IwoIS2P4KeLpkbVLakrWJvplqw,PeH4scP-4pCX24bEHKOAwYFVxGM7VUE1l4ja18dahIcp1Rm1u-NS8KO-L_of-Bp9X-bfVTBL3uj94w,vvgDj3lWokfrACEncYZtRS6oRjh2QnEXu9klQzXQdgFc6GpAQ8tDMlJeYKEzoO52Q7SrwPWPVotgsA,1VyKMPjItTm61NBKJcG0Gbcpu9n8YwkHZA18Np2TfArgGCmeyEt3c8I_x5DwGKwbQCgiAfVxzh3qiA,HmOc45uc2t8666O8O6FbEYa3_HY-lVdAEDo4GwuG327FcyfbzbdPk2ROeCPss7NaBqgEh7yakawtuw,1326,1703805218582,13.24,11,CLASSIC,MATCHED_GAME
BR1_2864377761,2,rAlk-_PppEeq5KZ8lFBLO8sgXGzJc3XV8HBzBwPRrFXDazugAF-y1mGamr4FbDjYvNsLI4Zxk_fZQA,5eFAwbceFf8hY4mKfhGnwMUX7EyeIb61YXxNAf6OL_Q_Payn6ux8rVbN9KAKUr1TbtwbxSldqN41Ug,jjXzEBpXyz9MrSENUOyX4Ey5PM4aYQytJnH2YkiUF4VCj9sRrQU3boDFn1Cokm5QRAM7VW4qNg-CwA,E2i68fy_BRQT93_EhI12kPjvNuM8ZUem9jIVg5T2J1AzQrMVXozqtUxYuNZXK-VeCIwEI-1_4ZLzQw,xTxS7szCysePQJutshbF5NrZsXOBNebYJ-wsJ2aOBvvvjPPk_OuQnnXtWRpVEJyy8xgBsklRHQ2X-w,3xxZBMpKqvc_qTbnHFlZ7x9xe-_mpOJsxqMEjx1j2MyybvS38nzpnRvBDbjg9wEDFm4Vfqp6rhrOlw,4_MDzZNWL28TvXILQ9H512TMseLiYmANI_uqL_k_MkFgM7J_IzScu_6JM6xM7dIT4P3ZA6JL5pofBQ,Nv2psu0oK3LP-g_9a6ZdMtHXmeCC0PODA1yUHfIUiWEiXLyO4km3c4H47JSFhUxu8CuPmov06JE5XA,XVqc6R6OuaJdLdyaPtaKEQK7T1q6NSXKbW6cWmlZLMncVrdAfEcAninBljIBbfQs-zB1Mpv6CNZphw,H4SccLORMdcT3iO88n_PNh9NCkopp9D4Y3HfyizIjZA6wu6UUq7WHOB-X7kUDzAMA18ALqTUEE5tHQ,1881,1703944444347,13.24,11,CLASSIC,MATCHED_GAME
